conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/46454506-fb7c-4ad7-84e0-d4a6a5589ea1,energieneutraal ontwerp van gebouwen,released,knowledge,sector-specific,energieneutraal bouwplan | energieneutraal bouwproject | voorstel voor energieneutraal bouwen | ontwerp van bijna-nul-energiegebouw | ontwerp van een energieneutraal gebouw | bijna-energieneutraal gebouwontwerp | design van bijna-energieneutraal gebouw | nul-energiebouwproject | nul-energie gebouwontwerp | voorstel voor een energieneutraal gebouw | design van bijna-nul-energiegebouw | nul-energiebouwplan,Uitgangspunt voor bouwen en ontwikkelen waarbij de netto hoeveelheid energie die het gebouw gebruikt gelijk is aan de hoeveelheid hernieuwbare energie die door het gebouw zelf wordt opgewekt. Het concept heeft betrekking op bouwwerken die zichzelf in stand houden.,http://data.europa.eu/esco/isced-f/0731,architectuur en stadsplanning
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/465af498-53b1-4e04-9f49-7458afb59274,uitrusting voor nutsvoorzieningen ontwerpen,released,skill/competence,sector-specific,materialen voor nutsvoorzieningen ontwerpen,"Uitrusting ontwerpen die wordt gebruikt voor het verlenen van nuttige voorzieningen, zoals warmte, stoom, elektriciteit en koeling, om de efficiëntie en duurzaamheid bij de levering van nuttige voorzieningen aan installaties en woningen te verbeteren.",http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,ontwerpen van structuren en faciliteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/467cfa0a-f6d8-4f07-a770-11d2ea3546cd,uitstoot van looien verminderen,released,skill/competence,sector-specific,,"De formulering van de afwerking aanpassen aan elk type bestemming voor de ledermarkt en zo de uitstoot van vluchtige organische stoffen (VOS) verminderen.
	",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,naleven van wetten en normen op het gebied van milieubescherming
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b,duurzaamheid promoten,released,skill/competence,cross-sector,duurzaamheidsmarketing implementeren | duurzaamheidscampagnes ontwikkelen | pleiten voor duurzaamheid | duurzaamheid bevorderen,"Het concept van duurzaamheid onder het publiek, collega’s en andere professionals bevorderen door middel van toespraken, rondleidingen, presentaties en workshops.",http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"promoten van producten, diensten en programma's"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/47d491a9-f7c0-4b13-a10f-983d3aa0113e,veiligheidstechniek,released,knowledge,cross-sector,veiligheidsmanagement | safety management | veiligheidswetenschap | procesveiligheid engineering | system safety engineering | veiligheidsbeheer | safety engineering | procesveiligheidstechniek | systeemveiligheidstechniek,"De studie van de risico’s die gepaard gaan met technische ontwerpen en systemen, ongevallenpreventie en de veiligheidsvoordelen van het terugdringen van doden en gewonden. Deze discipline richt zich op het analyseren en beperken van potentiële gevaren in technische processen.
	",http://data.europa.eu/esco/skill/6f1edc19-191f-4ba5-a048-ee69aff05bab | http://data.europa.eu/esco/isced-f/0710,"beveiligingstechniek | ingenieursopleiding, niet nader gedefinieerd"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/47f14289-3bcd-4575-9cc1-15c582d1da29,afvalverwerkingsinstallatie beheren,released,skill/competence,occupation-specific,,"Beheren van de activiteiten van een faciliteit voor de behandeling en verwijdering van afvalstoffen, zoals sortering, recycling en opslagprocedures, waarbij de voorziening en de uitrusting worden onderhouden en procedures worden toegepast die in overeenstemming zijn met de wetgeving.",http://data.europa.eu/esco/skill/746d4d58-7e6b-417c-a0b3-3f0c44564a2e | http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94 | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,beleid inzake faciliteitenbeheer plannen | begeleiden van operationele werkzaamheden | afval beheren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4817fa29-7e52-41ee-a112-c1454012ca95,bouwplannen voor afvalverwerkende installaties controleren,released,skill/competence,occupation-specific,,Bepalen of de plannen voor nieuwe afvalverwerkingsinstallaties in overeenstemming zijn met ordonnanties.,http://data.europa.eu/esco/skill/ebbf3488-7d1e-4603-b7d4-938d23bc1af1 | http://data.europa.eu/esco/skill/54f7432d-a8b6-4ed4-a50e-9ec882320595,"vergunningen voor bouwplannen beoordelen | controleren, inspecteren en testen"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/492214f5-5bfd-4f2a-9a48-c36240ce100d,milieuvriendelijk beleid volgen bij voedselverwerking,released,skill/competence,sector-specific,,"Zorgen voor een milieuvriendelijk beleid wanneer ze met natuurlijke hulpbronnen zoals vlees, fruit en groenten werken. Dit betekent dat de middelen op de meest efficiënte en natuurvriendelijke manier worden ingezet en dat de druk op het ecosysteem tot een minimum wordt beperkt.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,manieren vinden om de negatieve gevolgen van consumptie te verminderen | de milieueffecten van persoonlijk gedrag evalueren | naleven van wetten en normen op het gebied van milieubescherming
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/49298916-2090-4b08-ac57-5cfedaa5af36,milieueffecten van schoeiselproductie verminderen,released,skill/competence,sector-specific,milieugevolgen van schoeiselproductie verminderen,De milieueffecten van de fabricage van schoeisel beoordelen en de risico’s voor het milieu tot een minimum beperken. Het terugdringen van praktijken die schadelijk zijn voor het milieu in de verschillende stadia van de productie van schoeisel.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,manieren vinden om de negatieve gevolgen van consumptie te verminderen | adviseren over milieukwesties | gevolgen voor het milieu beoordelen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4aba6668-6118-4953-804b-869cef94422a,niet-gevaarlijk afval verwijderen,released,skill/competence,cross-sector,niet-gevaarlijk afval vernietigen,Afvoeren van afvalstoffen die geen risico voor de gezondheid en de veiligheid vormen op een wijze die in overeenstemming is met de procedures voor recycling en afvalbeheer.,http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,verwijderen van niet-gevaarlijke afval en puin
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ac715f8-7c4e-4e78-a96d-2398b8bdc49d,volkshuisvesting plannen,released,skill/competence,cross-sector,,"Plannen van de bouw van openbare huisvesting, met inachtneming van de architectuurvoorschriften en de beginselen van stadsplanning.",http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,beleid en wetgeving ontwikkelen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4b5f0aeb-875b-4afb-befc-2465b45602d8,recycleprocedures controleren,released,skill/competence,sector-specific,recyclageprocedures controleren,"De implementatie van de procedures voor het beheer en de recycling van afvalstoffen in een organisatie controleren en de toepasselijke wetgeving, om de naleving te waarborgen.",http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,controleren van operationele activiteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,manieren vinden om de negatieve gevolgen van consumptie te verminderen,released,skill/competence,transversal,materialen hergebruiken | producten voor eenmalig gebruik vermijden | de afvalproductie in huishoudens minimaliseren | fysieke middelen delen | producten hergebruiken | water- of energieverbruik verminderen | energieverbruik verminderen | milieuvriendelijke werkmethoden te volgen | minimalistische levensstijl beoefenen,"Beginselen, beleidsmaatregelen en regelgeving toepassen; gericht op ecologische duurzaamheid, waaronder de vermindering van afval en energie- en waterverbruik, het hergebruik en de recycling van producten, en betrokkenheid bij de gedeelde economie.
  ",http://data.europa.eu/esco/skill/80cf002a-6586-4db7-9c9a-88325a9a5e1b,ecologische vaardigheden en competenties toepassen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4c4235a9-a1fb-403f-a173-37d9297c218c,dierlijke mest recyclen,released,skill/competence,sector-specific,,"Toepassen van technieken voor het beheer van dierlijke mest op het juiste moment om dierlijke mest te recyclen als organische voedingsstoffen voor de bodem en om de impact op het milieu te verminderen.
   ",http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,verwijderen van niet-gevaarlijke afval en puin
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4c598891-db23-4b7c-9b39-233ba8eaf848,tuinarchitectuur,released,knowledge,sector-specific,landschapsarchitectuur,Beginselen en werkwijzen voor architectuur en ontwerp van buitenruimte.,http://data.europa.eu/esco/isced-f/0731,architectuur en stadsplanning
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4c5fed97-939f-4050-adc0-7adaf15065e5,ontwikkeling van waterhuishouding plannen,released,skill/competence,occupation-specific,,Toezicht houden op de neerslag en het gebruik van water om de ontwikkeling van de watervoorraden te organiseren.,http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,controleren van omgevingsomstandigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ca83b9d-afa0-49f8-b7af-e4e6a42ad299,beginselen van gewasproductie,released,knowledge,sector-specific,principes van gewasproductie,"Beginselen voor de teelt van gewassen, de natuurlijke cyclus, het opkweken van de natuur, de groeiomstandigheden en de beginselen van biologische en duurzame productie. Kwaliteitscriteria en -eisen voor zaden, planten en gewassen.",http://data.europa.eu/esco/isced-f/0811,landbouw en veeteelt
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4d032f82-6279-48e6-9892-116440a071e3,advies geven over verontreinigingspreventie,released,skill/competence,cross-sector,raad geven over verontreinigingspreventie,Het adviseren van personen en organisaties over de ontwikkeling en uitvoering van acties ter ondersteuning van de preventie van verontreiniging en de daarmee samenhangende risico’s.,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,anderen adviseren | adviseren over milieukwesties
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9,systemisch designdenken toepassen,released,skill/competence,cross-sector,,"Toepassen van het proces om methodologieën van systeemdenken te combineren met mensgericht ontwerpen, om zo complexe maatschappelijke uitdagingen op een innovatieve en duurzame manier op te lossen. Dit wordt meestal toegepast in sociale innovatiepraktijken die minder gericht zijn op het ontwerpen van op zichzelf staande producten en diensten, maar meer op het ontwerpen van complexe dienstverlenende systemen, organisaties of beleidsmaatregelen die waarde opleveren voor de samenleving als geheel.
	",http://data.europa.eu/esco/skill/103af23e-d56c-47ab-b991-55c94dcdef50,adviseren en overleggen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e09e2d2-e317-47d2-bf5e-1d6c66be3efc,energieprestaties van gebouwen,released,knowledge,cross-sector,energieprestatie van gebouwen,Factoren die bijdragen tot een lager energieverbruik van gebouwen. De bouw- en renovatietechnieken die worden gebruikt om dat doel te bereiken. Wetgeving en procedures voor de energieprestaties van gebouwen.,http://data.europa.eu/esco/isced-f/0713,elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e0a7f6e-b546-4cc6-9f8b-53e4fa31a426,slimme netten ontwikkelen,released,skill/competence,sector-specific,,"Het “slimme net”-systeem ontwerpen en berekenen, op basis van warmtelast, duurcurven, energiesimulaties enz.
   ",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,ontwerpen van elektrische of elektronische systemen en apparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e0ba879-1cf3-4260-822b-2c2e3cc5e269,windenergiesystemen aan land installeren,released,skill/competence,occupation-specific,,"Systemen installeren die elektrische energie opwekken met behulp van windenergietechnologieën aan land. De turbines op de funderingen plaatsen, de elektrische aansluiting tot stand brengen en de elektriciteitsnetten van het windmolenpark aansluiten.
	",http://data.europa.eu/esco/skill/52797dce-911c-4e6d-b0cb-491f6469014f | http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"elektrische en elektronische apparatuur installeren | installeren en repareren van elektrische, elektronische en precisieapparatuur"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e87c852-602a-4a0e-b8d8-20709ce14ac5,levenscyclus van hulpbronnen beoordelen,released,skill/competence,sector-specific,,"Het gebruik en de mogelijke recycling van grondstoffen in de gehele levenscyclus van het product evalueren. Toepasselijke verordeningen in overweging nemen, zoals het beleidspakket voor de circulaire economie van de Europese Commissie.
    ",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,adviseren over milieukwesties
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ee4ed1d-dc38-48e0-a9e6-a6b64f316ea6,waterregelgeving,released,knowledge,cross-sector,waterbeleid,"Het kader van beleid, strategieën, instellingen en regelgeving op het gebied van water.",http://data.europa.eu/esco/isced-f/1021,openbare reinigingsdiensten en sanitaire voorzieningen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4efb00d2-e8b3-4d13-8ab7-70bc7a0a8af9,microklimaat in gebouwen onderzoeken,released,skill/competence,sector-specific,,"Passende oplossingen zoeken met betrekking tot het microklimaat in gebouwen om een verantwoord energieverbruik en warmtecomfort te waarborgen. Passieve ontwerpstrategieën overwegen, zoals daglicht, passieve koeling, natuurlijke koeling, thermische massa, zonnewarmte enzovoort.
	",http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9,ontwikkelen van oplossingen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4f4ca760-970a-4839-9ce2-ab85ed66772e,snijafval verwijderen,released,skill/competence,cross-sector,,"Mogelijk gevaarlijk afval dat in het snijproces is ontstaan, zoals spanen, resten en blokjes verwijderen en sorteren volgens de voorschriften en de werkplek opruimen.",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,verwerken en verwijderen van gevaarlijke stoffen | afval beheren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4fb7f781-9362-426a-9eb6-65c360f83e31,schoonmaakactiviteiten op een milieuvriendelijke manier uitvoeren,released,skill/competence,cross-sector,,"Stel alles in het werk om de schade aan het milieu tot een minimum te beperken, volg methoden die de verontreiniging en de verspilling van middelen verminderen.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,manieren vinden om de negatieve gevolgen van consumptie te verminderen | de milieueffecten van persoonlijk gedrag evalueren | naleven van wetten en normen op het gebied van milieubescherming
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4fdcf911-b738-4cf4-80ab-aa5a14d22f73,herbebossingsonderzoeken uitvoeren,released,skill/competence,sector-specific,,"Het onderhoud en de distributie van zaailingen bepalen. Identificatie van door dieren veroorzaakte ziekte en schade. Opstellen en indienen van kennisgevingen, schriftelijke plannen en begrotingen voor herbebossing.",http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,beoordelen van grond en onroerend goed
